YEAR,MO,DY,HR,T2M,PRECTOTCORR,QV2M,WS10M,ALLSKY_SRF_ALB
2022,12,28,15,29.78,0,5,2.27,0.11
2022,12,28,16,27.49,0,6.84,1.4,0.18
2022,12,28,17,25.41,0,5.68,1.05,0.18
2022,12,28,18,25.15,0,5.43,0.43,-999
2022,12,28,19,24.08,0,5.25,0.54,-999
2022,12,28,20,22.4,0,5.19,1.31,-999
2022,12,28,21,20.49,0,5.25,1.95,-999
2022,12,28,22,18.55,0,5.25,2.48,-999
2022,12,28,23,16.83,0,5.19,2.91,-999
2022,12,29,0,15.75,0,5.25,3.18,-999
2022,12,29,1,14.98,0,5.31,3.24,-999
2022,12,29,2,14.27,0,5.43,3.22,-999
2022,12,29,3,13.65,0,5.68,3.18,-999
2022,12,29,4,13.12,0,5.98,3.17,-999
2022,12,29,5,12.66,0,6.16,3.2,-999
2022,12,29,6,12.25,0,6.29,3.18,-999
2022,12,29,7,13.67,0,6.41,3.83,0.2
2022,12,29,8,16.38,0,6.47,3.53,0.09
2022,12,29,9,20.36,0,6.59,2.71,0.11
2022,12,29,10,24.33,0,6.59,2.5,0.13
2022,12,29,11,28.05,0,6.04,1.81,0.13
2022,12,29,12,29.86,0,5.8,1.27,0.15
2022,12,29,13,30.62,0,5.68,0.98,0.15
2022,12,29,14,30.73,0,5.55,0.81,0.14
2022,12,29,15,30.2,0,5.62,0.98,0.14
2022,12,29,16,28.37,0,7.14,0.99,0.19
2022,12,29,17,25.73,0,6.41,1.29,0.18
2022,12,29,18,24.32,0,6.16,1.55,-999
2022,12,29,19,23.17,0,6.04,1.89,-999
2022,12,29,20,21.88,0,5.98,2.19,-999
2022,12,29,21,20.77,0,5.98,2.4,-999
2022,12,29,22,19.81,0,5.98,2.55,-999
2022,12,29,23,19.07,0,5.92,2.57,-999
2022,12,30,0,18.56,0,5.86,2.47,-999
2022,12,30,1,18.12,0,5.86,2.32,-999
2022,12,30,2,17.51,0,5.86,2.23,-999
2022,12,30,3,16.8,0,5.8,2.18,-999
2022,12,30,4,16.3,0,5.8,2.01,-999
2022,12,30,5,16.05,0,5.74,1.71,-999
2022,12,30,6,15.92,0,5.62,1.31,-999
2022,12,30,7,16.88,0,5.74,0.87,0.22
2022,12,30,8,19.01,0,5.49,0.46,0.11
2022,12,30,9,22.5,0,7.81,1.25,0.12
2022,12,30,10,26.38,0,8.42,1.55,0.13
2022,12,30,11,28.44,0,8.06,1.78,0.14
2022,12,30,12,29.69,0,8,2.43,0.15
2022,12,30,13,30.32,0,8.06,2.91,0.15
2022,12,30,14,30.37,0,8.12,3.23,0.16
2022,12,30,15,29.82,0,8.18,3.41,0.15
2022,12,30,16,28.23,0,8.79,2.66,0.2
2022,12,30,17,24.19,0,9.03,2.38,0.19
2022,12,30,18,22.47,0,8.67,2.77,-999
2022,12,30,19,21.48,0,8.54,3.04,-999
2022,12,30,20,20.69,0,8.36,3.19,-999
2022,12,30,21,19.89,0,8.12,3.27,-999
2022,12,30,22,19.09,0,7.81,3.38,-999
2022,12,30,23,18.31,0,7.45,3.5,-999
2022,12,31,0,17.52,0,7.08,3.56,-999
2022,12,31,1,16.76,0,6.84,3.62,-999
2022,12,31,2,16.03,0,6.59,3.66,-999
2022,12,31,3,15.35,0,6.47,3.68,-999
2022,12,31,4,14.64,0,6.35,3.59,-999
2022,12,31,5,13.94,0,6.29,3.48,-999
2022,12,31,6,13.33,0,6.16,3.48,-999
2022,12,31,7,14.25,0,6.04,4.58,0.2
2022,12,31,8,16.74,0,6.04,4.19,0.15
2022,12,31,9,21.05,0,5.98,4.32,0.15
2022,12,31,10,25.02,0,5.98,4.06,0.15
2022,12,31,11,26.84,0,5.86,3.11,0.15
2022,12,31,12,27.91,0,5.62,2.9,0.15
2022,12,31,13,28.48,0,5.31,3.08,0.15
2022,12,31,14,28.52,0,5,3.14,0.14
2022,12,31,15,27.99,0,4.82,3.11,0.14
2022,12,31,16,25.79,0,6.16,2.04,0.17
2022,12,31,17,22.08,0,5.86,2.26,0.18
2022,12,31,18,20.58,0,5.37,2.46,-999
2022,12,31,19,18.98,0,5.19,2.85,-999
2022,12,31,20,17.59,0,4.88,3.29,-999
2022,12,31,21,16.58,0,4.52,3.43,-999
2022,12,31,22,15.61,0,4.27,3.34,-999
2022,12,31,23,14.72,0,4.09,3.27,-999
2023,1,1,0,13.98,0,3.97,3.32,-999
2023,1,1,1,13.34,0,3.91,3.44,-999
2023,1,1,2,12.73,0,3.91,3.53,-999
2023,1,1,3,12.07,0,3.97,3.48,-999
2023,1,1,4,11.45,0,4.09,3.34,-999
2023,1,1,5,10.93,0,4.33,3.22,-999
2023,1,1,6,10.48,0,4.58,3.13,-999
2023,1,1,7,11.76,0,4.88,4.07,0.2
2023,1,1,8,14.4,0,5.13,3.57,0.09
2023,1,1,9,18.65,0,5.25,3.54,0.12
2023,1,1,10,23.25,0,5.19,3.83,0.13
2023,1,1,11,26.31,0,4.88,2.64,0.13
2023,1,1,12,27.62,0,4.7,1.97,0.13
2023,1,1,13,28.3,0,4.52,2.05,0.13
2023,1,1,14,28.28,0,4.27,2.28,0.12
2023,1,1,15,27.62,0,4.09,2.52,0.12
2023,1,1,16,25.27,0,5.62,1.83,0.17
2023,1,1,17,21.51,0,5.19,2.18,0.17
2023,1,1,18,19.95,0,4.7,2.37,-999
2023,1,1,19,18.63,0,4.58,2.57,-999
2023,1,1,20,17.34,0,4.39,2.81,-999
2023,1,1,21,16.19,0,4.27,3.02,-999
2023,1,1,22,15.27,0,4.09,3.12,-999
2023,1,1,23,14.4,0,3.97,3.16,-999
2023,1,2,0,13.56,0,3.91,3.24,-999
2023,1,2,1,12.86,0,3.91,3.28,-999
2023,1,2,2,12.17,0,4.15,3.3,-999
2023,1,2,3,11.44,0,4.39,3.33,-999
2023,1,2,4,10.75,0,4.7,3.34,-999
2023,1,2,5,10.2,0,4.88,3.56,-999
2023,1,2,6,9.81,0,4.94,3.8,-999
2023,1,2,7,10.85,0,5,4.7,0.2
2023,1,2,8,13.65,0,5.07,4.04,0.15
2023,1,2,9,18.08,0,5.19,3.4,0.16
2023,1,2,10,22.99,0,5.07,3.51,0.17
2023,1,2,11,26.36,0,4.64,2.71,0.16
2023,1,2,12,27.69,0,4.39,2.13,0.15
2023,1,2,13,28.39,0,4.21,1.83,0.14
2023,1,2,14,28.42,0,4.09,1.62,0.13
2023,1,2,15,27.87,0,4.03,1.63,0.12
2023,1,2,16,25.48,0,5.86,1.48,0.18
2023,1,2,17,21.89,0,5,2.2,0.17
2023,1,2,18,19.95,0,4.7,2.64,-999
2023,1,2,19,18.64,0,4.58,2.9,-999
2023,1,2,20,17.44,0,4.46,3.15,-999
2023,1,2,21,16.44,0,4.33,3.31,-999
2023,1,2,22,15.57,0,4.21,3.39,-999
2023,1,2,23,14.76,0,4.15,3.44,-999
2023,1,3,0,14.13,0,4.09,3.49,-999
2023,1,3,1,13.48,0,4.15,3.55,-999
2023,1,3,2,12.7,0,4.33,3.6,-999
2023,1,3,3,12,0,4.52,3.79,-999
2023,1,3,4,11.37,0,4.76,3.98,-999
2023,1,3,5,10.78,0,5,3.98,-999
2023,1,3,6,10.2,0,5.19,3.71,-999
2023,1,3,7,11.08,0,5.31,4.39,0.2
2023,1,3,8,13.67,0,5.43,3.82,0.11
2023,1,3,9,17.91,0,5.62,3.68,0.12
2023,1,3,10,21.96,0,5.68,3.91,0.14
2023,1,3,11,25.38,0,5.13,3.45,0.16
2023,1,3,12,26.86,0,4.88,2.57,0.15
2023,1,3,13,27.55,0,4.76,2.09,0.14
2023,1,3,14,27.56,0,4.58,2.58,0.14
2023,1,3,15,26.95,0,4.46,3.23,0.13
2023,1,3,16,24.66,0,5.37,2.5,0.18
2023,1,3,17,20.03,0,5.37,2.96,0.17
2023,1,3,18,18.34,0,5,3.29,-999
2023,1,3,19,17.4,0,4.76,3.47,-999
2023,1,3,20,16.65,0,4.58,3.61,-999
2023,1,3,21,15.9,0,4.33,3.75,-999
2023,1,3,22,15.01,0,4.21,3.81,-999
2023,1,3,23,14.1,0,4.09,3.82,-999
2023,1,4,0,13.3,0,4.03,3.92,-999
2023,1,4,1,12.62,0,4.03,4.08,-999
2023,1,4,2,12.01,0,4.15,4.26,-999
2023,1,4,3,11.43,0,4.27,4.35,-999
2023,1,4,4,10.88,0,4.33,4.39,-999
2023,1,4,5,10.37,0,4.39,4.36,-999
2023,1,4,6,9.89,0,4.39,4.3,-999
2023,1,4,7,10.81,0,4.33,5.04,0.2
2023,1,4,8,13.4,0,4.39,4.63,0.07
2023,1,4,9,17.52,0,4.39,5.99,0.1
2023,1,4,10,21.08,0,4.15,6.9,0.12
2023,1,4,11,23.61,0,3.91,6.56,0.12
2023,1,4,12,25.08,0,3.72,5.96,0.14
2023,1,4,13,25.83,0,3.48,5.6,0.13
2023,1,4,14,25.91,0,3.23,5.42,0.12
2023,1,4,15,25.37,0,3.05,5.34,0.1
2023,1,4,16,23.26,0,3.42,3.91,0.16
2023,1,4,17,18.08,0,3.78,3.48,0.17
2023,1,4,18,16.59,0,3.48,3.91,-999
2023,1,4,19,16.04,0,3.23,4.34,-999
2023,1,4,20,15.43,0,3.11,4.85,-999
2023,1,4,21,14.8,0,3.11,5.58,-999
2023,1,4,22,13.91,0,3.17,5.79,-999
2023,1,4,23,12.95,0,3.23,5.56,-999
2023,1,5,0,12.23,0,3.36,5.68,-999
2023,1,5,1,11.56,0,3.42,5.55,-999
2023,1,5,2,11.01,0,3.48,5.49,-999
2023,1,5,3,10.57,0,3.54,5.52,-999
2023,1,5,4,10.08,0,3.6,5.33,-999
2023,1,5,5,9.65,0,3.66,5.07,-999
2023,1,5,6,9.31,0,3.72,4.99,-999
2023,1,5,7,10.08,0,3.78,5.61,0.2
2023,1,5,8,12.71,0,3.97,5.82,0.28
2023,1,5,9,16.31,0,4.39,6.72,0.02
2023,1,5,10,19.64,0,5.07,6.38,0.06
2023,1,5,11,22.38,0,5.49,5.72,0.08
2023,1,5,12,24.41,0,5.74,5.06,0.06
2023,1,5,13,25.66,0,6.04,4.42,0.04
2023,1,5,14,26.28,0,6.29,4.01,0.04
2023,1,5,15,26.08,0,6.53,3.79,0.25
2023,1,5,16,24.15,0,7.26,2.51,0.15
2023,1,5,17,20.19,0,7.08,2.92,0.15
2023,1,5,18,19.09,0,6.77,3.31,-999
2023,1,5,19,18.84,0,6.53,3.65,-999
2023,1,5,20,18.53,0,6.41,4.06,-999
2023,1,5,21,17.91,0,6.23,4.33,-999
2023,1,5,22,17.13,0,6.16,4.43,-999
2023,1,5,23,16.35,0,6.1,4.53,-999
2023,1,6,0,15.69,0,6.1,4.68,-999
2023,1,6,1,15.09,0,6.1,4.72,-999
2023,1,6,2,14.61,0,5.98,4.94,-999
2023,1,6,3,14.22,0,5.74,5.07,-999
2023,1,6,4,13.93,0,5.43,5.16,-999
2023,1,6,5,13.68,0,5.13,5.13,-999
2023,1,6,6,13.45,0,4.88,5.02,-999
2023,1,6,7,13.9,0,4.82,5.29,0.21
2023,1,6,8,15.72,0,4.94,5.14,0.05
2023,1,6,9,18.82,0,5.8,6.04,0.09
2023,1,6,10,21.74,0,6.59,5.89,0.11
2023,1,6,11,24.7,0,7.69,5.29,0.11
2023,1,6,12,27.19,0,8.97,4.12,0.09
2023,1,6,13,28.48,0,9.52,2.87,0.08
2023,1,6,14,28.85,0,9.7,1.96,0.04
2023,1,6,15,28.52,0,9.83,1.24,0.2
2023,1,6,16,27.24,0,10.5,0.65,0.15
2023,1,6,17,24.73,0,10.01,1.43,0.16
2023,1,6,18,22.68,0,9.58,2.28,-999
2023,1,6,19,21.52,0,9.46,2.82,-999
2023,1,6,20,20.94,0,9.34,3.03,-999
2023,1,6,21,20.45,0,9.34,3.14,-999
2023,1,6,22,19.94,0,9.34,3.34,-999
2023,1,6,23,19.38,0,9.4,3.61,-999
2023,1,7,0,18.73,0,9.46,3.83,-999
2023,1,7,1,18.01,0,9.52,3.93,-999
2023,1,7,2,17.33,0,9.52,3.92,-999
2023,1,7,3,16.72,0,9.4,3.88,-999
2023,1,7,4,16.15,0,9.09,3.79,-999
2023,1,7,5,15.66,0,8.61,3.74,-999
2023,1,7,6,15.26,0,8,3.78,-999
2023,1,7,7,15.82,0,7.39,4.44,0.2
2023,1,7,8,17.9,0,6.96,4.07,0.23
2023,1,7,9,21.54,0,6.77,4.7,0.02
2023,1,7,10,24.87,0,7.39,4.61,0.07
2023,1,7,11,27.84,0,8.73,3.73,0.08
2023,1,7,12,29.46,0,9.16,2.83,0.11
2023,1,7,13,30.26,0,9.34,2.17,0.09
2023,1,7,14,30.21,0,9.22,1.62,0.06
2023,1,7,15,29.69,0,9.09,1.29,0.23
2023,1,7,16,28.21,0,9.95,1,0.18
2023,1,7,17,25.76,0,9.4,1.33,0.16
2023,1,7,18,24.54,0,9.03,1.68,-999
2023,1,7,19,23.42,0,8.85,1.96,-999
2023,1,7,20,22.37,0,8.73,2.16,-999
2023,1,7,21,21.44,0,8.61,2.29,-999
2023,1,7,22,20.57,0,8.48,2.38,-999
2023,1,7,23,19.63,0,8.42,2.5,-999
2023,1,8,0,18.7,0,8.36,2.64,-999
2023,1,8,1,17.87,0,8.24,2.74,-999
2023,1,8,2,17.11,0,8.12,2.77,-999
2023,1,8,3,16.42,0,7.87,2.76,-999
2023,1,8,4,15.81,0,7.57,2.82,-999
2023,1,8,5,15.23,0,7.2,2.95,-999
2023,1,8,6,14.65,0,6.84,3.12,-999
2023,1,8,7,15.5,0,6.53,4.24,0.2
2023,1,8,8,17.65,0,6.35,3.66,0.07
2023,1,8,9,21.4,0,6.29,3.27,0.12
2023,1,8,10,25.01,0,6.59,2.94,0.12
2023,1,8,11,28.17,0,7.45,2.24,0.15
2023,1,8,12,29.27,0,7.57,2.1,0.16
2023,1,8,13,29.78,0,7.51,2.17,0.16
2023,1,8,14,29.76,0,7.32,2.36,0.16
2023,1,8,15,29.22,0,7.14,2.41,0.15
2023,1,8,16,27.49,0,8.06,1.67,0.18
2023,1,8,17,24.72,0,7.75,1.48,0.18
2023,1,8,18,24.12,0,7.32,1.32,-999
2023,1,8,19,23.28,0,7.2,1.4,-999
2023,1,8,20,22.08,0,7.08,1.66,-999
2023,1,8,21,20.83,0,6.96,1.96,-999
2023,1,8,22,19.73,0,6.96,2.25,-999
2023,1,8,23,18.54,0,6.9,2.48,-999
2023,1,9,0,17.34,0,6.9,2.75,-999
2023,1,9,1,16.36,0,6.77,2.98,-999
2023,1,9,2,15.57,0,6.59,3.05,-999
2023,1,9,3,14.78,0,6.23,3,-999
2023,1,9,4,14.03,0,5.74,2.96,-999
2023,1,9,5,13.33,0,5.31,3.03,-999
2023,1,9,6,12.74,0,4.94,3.29,-999
2023,1,9,7,13.73,0,4.7,4.16,0.21
2023,1,9,8,16.15,0,4.58,3.46,0.2
2023,1,9,9,20.34,0,4.46,2.82,0.19
2023,1,9,10,24.38,0,4.7,2.37,0.18
2023,1,9,11,27.8,0,5.8,2.1,0.18
2023,1,9,12,29.07,0,5.86,1.9,0.16
2023,1,9,13,29.63,0,5.8,1.78,0.17
2023,1,9,14,29.66,0,5.68,1.75,0.17
2023,1,9,15,29.2,0,5.74,1.82,0.17
2023,1,9,16,27.39,0,7.26,1.3,0.19
2023,1,9,17,25.1,0,6.53,1.31,0.19
2023,1,9,18,24.3,0,6.29,1.28,-999
2023,1,9,19,23.21,0,6.29,1.35,-999
2023,1,9,20,22.35,0,6.29,1.61,-999
2023,1,9,21,21.04,0,6.47,1.99,-999
2023,1,9,22,19.54,0,6.65,2.42,-999
2023,1,9,23,18.29,0,6.9,2.76,-999
2023,1,10,0,17.43,0,7.08,2.94,-999
2023,1,10,1,16.81,0,7.2,3.01,-999
2023,1,10,2,16.27,0,7.32,2.99,-999
2023,1,10,3,15.76,0,7.26,2.96,-999
2023,1,10,4,15.28,0,7.02,2.92,-999
2023,1,10,5,14.83,0,6.59,2.87,-999
2023,1,10,6,14.41,0,6.1,2.83,-999
2023,1,10,7,16.13,0,5.74,3.21,0.2
2023,1,10,8,18.79,0,5.31,3.51,0.13
2023,1,10,9,22.51,0,5.62,2.58,0.14
2023,1,10,10,26.81,0,6.96,2.43,0.15
2023,1,10,11,28.83,0,7.14,1.77,0.15
2023,1,10,12,29.97,0,6.96,1.21,0.16
2023,1,10,13,30.55,0,6.71,0.78,0.15
2023,1,10,14,30.58,0,6.53,0.74,0.15
2023,1,10,15,30.02,0,6.35,0.95,0.15
2023,1,10,16,28.44,0,7.26,0.85,0.18
2023,1,10,17,26.05,0,6.77,0.89,0.18
2023,1,10,18,24.73,0,6.53,1.14,-999
2023,1,10,19,23.2,0,6.53,1.49,-999
2023,1,10,20,21.68,0,6.53,2.07,-999
2023,1,10,21,19.9,0,6.47,2.67,-999
2023,1,10,22,18.65,0,6.35,3.12,-999
2023,1,10,23,17.94,0,6.23,3.31,-999
2023,1,11,0,17.33,0,6.1,3.34,-999
2023,1,11,1,16.69,0,5.98,3.3,-999
2023,1,11,2,16.04,0,5.86,3.2,-999
2023,1,11,3,15.4,0,5.8,3.08,-999
2023,1,11,4,14.84,0,5.68,2.95,-999
2023,1,11,5,14.34,0,5.62,2.8,-999
2023,1,11,6,13.86,0,5.62,2.68,-999
2023,1,11,7,15.73,0,5.74,2.58,0.21
2023,1,11,8,18.66,0,5.8,2.88,0.16
2023,1,11,9,22.41,0,5.92,1.64,0.17
2023,1,11,10,27.19,0,5.86,1.73,0.16
2023,1,11,11,29.19,0,5.74,3.08,0.16
2023,1,11,12,30.05,0,5.62,3.52,0.16
2023,1,11,13,30.4,0,5.43,3.75,0.14
2023,1,11,14,30.37,0,5.25,3.84,0.13
2023,1,11,15,29.86,0,5.07,3.78,0.12
2023,1,11,16,27.87,0,6.1,2.5,0.17
2023,1,11,17,24.04,0,6.1,2.18,0.18
2023,1,11,18,23.42,0,5.55,1.86,-999
2023,1,11,19,23.08,0,5.37,1.37,-999
2023,1,11,20,22.56,0,5.31,1.23,-999
2023,1,11,21,21.39,0,5.31,1.51,-999
2023,1,11,22,19.95,0,5.31,2.04,-999
2023,1,11,23,17.99,0,5.55,2.59,-999
2023,1,12,0,16.68,0,5.8,2.94,-999
2023,1,12,1,15.9,0,6.35,2.97,-999
2023,1,12,2,15.3,0,7.26,2.81,-999
2023,1,12,3,14.8,0,8.42,2.6,-999
2023,1,12,4,14.45,0,9.52,2.38,-999
2023,1,12,5,14.26,0,10.38,2.16,-999
2023,1,12,6,14.33,0,10.86,1.9,-999
2023,1,12,7,16.51,0,11.11,1.59,0.2
2023,1,12,8,19.65,0,11.47,1.59,0.16
2023,1,12,9,23.99,0,11.66,2.9,0.16
2023,1,12,10,26.33,0,10.8,3.37,0.15
2023,1,12,11,27.87,0,10.19,4.03,0.16
2023,1,12,12,28.92,0,9.89,4.48,0.14
2023,1,12,13,29.52,0,9.64,4.69,0.14
2023,1,12,14,29.77,0,9.4,4.81,0.13
2023,1,12,15,29.4,0,9.28,4.88,0.12
2023,1,12,16,28.25,0,9.34,4.4,0.19
2023,1,12,17,25.07,0,9.83,2.82,0.17
2023,1,12,18,23.67,0,9.77,2.76,-999
2023,1,12,19,22.86,0,9.77,2.74,-999
2023,1,12,20,21.58,0,9.58,2.86,-999
2023,1,12,21,20.54,0,9.09,2.99,-999
2023,1,12,22,19.48,0,8.24,3.21,-999
2023,1,12,23,18.21,0,7.02,3.41,-999
2023,1,13,0,16.67,0,5.74,3.22,-999
2023,1,13,1,15.25,0,4.82,3.01,-999
2023,1,13,2,14.05,0,4.46,2.79,-999
2023,1,13,3,13,0,4.39,2.57,-999
2023,1,13,4,12.15,0,4.39,2.38,-999
2023,1,13,5,11.63,0,4.39,2.1,-999
2023,1,13,6,11.37,0,4.39,1.8,-999
2023,1,13,7,12.79,0,4.52,1.69,0.2
2023,1,13,8,15.25,0,4.52,1.57,0.1
2023,1,13,9,19.55,0,3.85,1.64,0.12
2023,1,13,10,23.83,0,3.42,2.63,0.12
2023,1,13,11,25.61,0,3.72,3.03,0.14
2023,1,13,12,26.63,0,3.91,3.13,0.14
2023,1,13,13,27.12,0,3.91,3.16,0.13
2023,1,13,14,27.11,0,3.85,3.16,0.12
2023,1,13,15,26.51,0,3.78,3.11,0.12
2023,1,13,16,24.69,0,4.46,2.32,0.19
2023,1,13,17,20.21,0,4.76,2.44,0.17
2023,1,13,18,18.17,0,4.27,2.89,-999
2023,1,13,19,16.99,0,4.03,3.14,-999
2023,1,13,20,15.98,0,3.78,3.27,-999
2023,1,13,21,15.05,0,3.6,3.33,-999
2023,1,13,22,14.15,0,3.48,3.35,-999
2023,1,13,23,13.32,0,3.42,3.34,-999
2023,1,14,0,12.57,0,3.3,3.33,-999
2023,1,14,1,11.85,0,3.23,3.32,-999
2023,1,14,2,11.16,0,3.11,3.31,-999
2023,1,14,3,10.5,0,3.05,3.29,-999
2023,1,14,4,9.86,0,2.99,3.27,-999
2023,1,14,5,9.26,0,2.99,3.25,-999
2023,1,14,6,8.68,0,3.05,3.17,-999
2023,1,14,7,10.45,0,3.11,4.03,0.2
2023,1,14,8,13.29,0,3.23,3.55,0.16
2023,1,14,9,17.98,0,3.36,3.19,0.16
2023,1,14,10,22.27,0,3.05,3.62,0.16
2023,1,14,11,24,0,2.93,3.18,0.15
2023,1,14,12,25.17,0,2.75,3.13,0.15
2023,1,14,13,25.87,0,2.62,3.2,0.14
2023,1,14,14,25.93,0,2.56,3.2,0.14
2023,1,14,15,25.4,0,2.5,3.13,0.14
2023,1,14,16,23.38,0,3.3,2.27,0.19
2023,1,14,17,18.81,0,3.6,2.5,0.18
2023,1,14,18,16.73,0,3.3,2.94,-999
2023,1,14,19,15.39,0,3.11,3.31,-999
2023,1,14,20,14.38,0,2.99,3.54,-999
2023,1,14,21,13.53,0,2.87,3.69,-999
2023,1,14,22,12.7,0,2.75,3.8,-999
2023,1,14,23,11.9,0,2.69,3.79,-999
2023,1,15,0,11.2,0,2.56,3.72,-999
2023,1,15,1,10.58,0,2.5,3.65,-999
2023,1,15,2,10.06,0,2.5,3.75,-999
2023,1,15,3,9.37,0,2.5,3.61,-999
2023,1,15,4,8.67,0,2.5,3.44,-999
2023,1,15,5,8.22,0,2.44,3.51,-999
2023,1,15,6,7.87,0,2.38,3.59,-999
2023,1,15,7,9.5,0,2.26,4.77,0.2
2023,1,15,8,12.4,0,2.32,4.25,0.11
2023,1,15,9,16.88,0,2.69,4.74,0.13
2023,1,15,10,21.5,0,3.11,5.07,0.14
2023,1,15,11,24.46,0,3.05,3.71,0.15
2023,1,15,12,25.94,0,2.93,2.79,0.13
2023,1,15,13,26.7,0,2.75,2.43,0.14
2023,1,15,14,26.88,0,2.62,2.44,0.14
2023,1,15,15,26.33,0,2.44,2.69,0.12
2023,1,15,16,24.14,0,3.3,2.1,0.17
2023,1,15,17,19.15,0,3.42,2.6,0.18
2023,1,15,18,16.87,0,2.99,3.05,-999
2023,1,15,19,15.38,0,2.75,3.42,-999
2023,1,15,20,14.25,0,2.56,3.66,-999
2023,1,15,21,13.26,0,2.38,3.71,-999
2023,1,15,22,12.32,0,2.26,3.67,-999
2023,1,15,23,11.44,0,2.14,3.61,-999
2023,1,16,0,10.65,0,2.01,3.54,-999
2023,1,16,1,9.9,0,1.95,3.48,-999
2023,1,16,2,9.23,0,1.95,3.51,-999
2023,1,16,3,8.53,0,2.01,3.56,-999
2023,1,16,4,7.88,0,2.08,3.62,-999
2023,1,16,5,7.28,0,2.2,3.71,-999
2023,1,16,6,6.72,0,2.26,3.71,-999
2023,1,16,7,8.26,0,2.26,4.7,0.2
2023,1,16,8,11.27,0,2.26,3.74,0.12
2023,1,16,9,16.07,0,2.38,3.02,0.14
2023,1,16,10,21.09,0,2.38,3.09,0.15
2023,1,16,11,24.76,0,2.2,2.22,0.15
2023,1,16,12,26.32,0,2.14,1.66,0.13
2023,1,16,13,27.09,0,2.08,1.42,0.12
2023,1,16,14,27.29,0,2.01,1.48,0.12
2023,1,16,15,26.83,0,1.95,1.9,0.1
2023,1,16,16,24.58,0,3.23,1.66,0.16
2023,1,16,17,20.25,0,3.05,2.33,0.17
2023,1,16,18,17.94,0,2.69,2.83,-999
2023,1,16,19,16.33,0,2.56,3.19,-999
2023,1,16,20,15.03,0,2.44,3.51,-999
2023,1,16,21,14.11,0,2.26,3.8,-999
2023,1,16,22,13.16,0,2.2,3.66,-999
2023,1,16,23,12.24,0,2.14,3.6,-999
2023,1,17,0,11.44,0,2.08,3.57,-999
2023,1,17,1,10.63,0,2.01,3.52,-999
2023,1,17,2,9.82,0,2.01,3.55,-999
2023,1,17,3,9.22,0,2.01,3.81,-999
2023,1,17,4,8.53,0,2.08,3.83,-999
2023,1,17,5,7.97,0,2.08,3.81,-999
2023,1,17,6,7.66,0,2.08,3.98,-999
2023,1,17,7,9.33,0,2.08,4.96,0.2
2023,1,17,8,12.38,0,2.2,4.06,0.1
2023,1,17,9,17.01,0,2.38,3.56,0.13
2023,1,17,10,21.36,0,2.56,3.62,0.13
2023,1,17,11,25.32,0,2.5,2.94,0.15
2023,1,17,12,27.44,0,2.44,2.25,0.14
2023,1,17,13,28.24,0,2.44,2.01,0.13
2023,1,17,14,28.4,0,2.38,2.15,0.13
2023,1,17,15,27.92,0,2.32,2.49,0.11
2023,1,17,16,25.44,0,3.54,1.99,0.19
2023,1,17,17,20.56,0,3.36,2.7,0.18
2023,1,17,18,18.29,0,2.93,3.13,-999
2023,1,17,19,16.9,0,2.75,3.36,-999
2023,1,17,20,15.65,0,2.62,3.67,-999
2023,1,17,21,14.71,0,2.44,3.8,-999
2023,1,17,22,13.96,0,2.32,3.84,-999
2023,1,17,23,13.26,0,2.2,3.88,-999
2023,1,18,0,12.52,0,2.14,3.86,-999
2023,1,18,1,11.81,0,2.08,3.91,-999
2023,1,18,2,11.12,0,2.08,4.04,-999
2023,1,18,3,10.42,0,2.14,4.13,-999
2023,1,18,4,9.73,0,2.26,4.17,-999
2023,1,18,5,9.2,0,2.32,4.3,-999
2023,1,18,6,8.75,0,2.38,4.36,-999
2023,1,18,7,10.13,0,2.38,5.26,0.2
2023,1,18,8,13.23,0,2.44,4.64,0.1
2023,1,18,9,18.06,0,2.56,4.55,0.12
2023,1,18,10,22.74,0,2.69,5.19,0.13
2023,1,18,11,26.62,0,2.87,4.57,0.15
2023,1,18,12,28.58,0,3.11,3.1,0.14
2023,1,18,13,29.41,0,3.17,1.88,0.13
2023,1,18,14,29.55,0,3.17,1.14,0.13
2023,1,18,15,29.07,0,3.17,1.03,0.12
2023,1,18,16,27.01,0,4.46,1.22,0.16
2023,1,18,17,22.9,0,3.97,2.18,0.18
2023,1,18,18,20.07,0,3.6,2.97,-999
2023,1,18,19,18.53,0,3.36,3.48,-999
2023,1,18,20,17.76,0,3.11,3.69,-999
2023,1,18,21,17.17,0,2.87,3.75,-999
2023,1,18,22,16.17,0,2.62,3.83,-999
2023,1,18,23,15.3,0,2.5,3.87,-999
2023,1,19,0,14.34,0,2.38,3.89,-999
2023,1,19,1,13.37,0,2.44,3.99,-999
2023,1,19,2,12.48,0,2.5,4.13,-999
2023,1,19,3,11.73,0,2.62,4.25,-999
2023,1,19,4,11.15,0,2.81,4.32,-999
2023,1,19,5,10.68,0,2.93,4.31,-999
2023,1,19,6,10.3,0,3.05,4.24,-999
2023,1,19,7,11.54,0,3.11,5,0.2
2023,1,19,8,14.52,0,3.3,4.14,0.15
2023,1,19,9,19.15,0,3.48,3.82,0.12
2023,1,19,10,23.33,0,3.78,3.69,0.16
2023,1,19,11,27.4,0,4.52,3.24,0.16
2023,1,19,12,29.41,0,4.76,2.73,0.15
2023,1,19,13,30.19,0,4.76,2.81,0.13
2023,1,19,14,30.3,0,4.64,2.87,0.14
